ffcollection,Brand,Short_descr,Final_Price,avSizes,img,Discount,Total_Price
Positively Conscious,KAY KONECNA,Elena stud earrings,$185,One Size,https://cdn-images.farfetch-contents.com/15/93/51/74/15935174_30067846_480.jpg,-0%,$185
Positively Conscious,KAY KONECNA,Pia stud earrings,$141,One Size,https://cdn-images.farfetch-contents.com/15/93/51/73/15935173_30067843_480.jpg,-0%,$141
,MISBHV,logo hoop earrings,$361,One Size,https://cdn-images.farfetch-contents.com/15/25/84/59/15258459_26939814_480.jpg,-0%,$361
,Bottega Veneta,wrapped spiral bracelet,$620,One Size,https://cdn-images.farfetch-contents.com/15/36/56/26/15365626_26984011_480.jpg,-0%,$620
,Isabel Marant,angular hoop earrings,$360,One Size,https://cdn-images.farfetch-contents.com/15/88/49/30/15884930_29316753_480.jpg,-0%,$360
,Bottega Veneta,chunky hoop earrings,$390,One Size,https://cdn-images.farfetch-contents.com/15/38/87/05/15388705_28312465_480.jpg,-0%,$390
,Paco Rabanne,disc pendant chain necklace,$311,One Size,https://cdn-images.farfetch-contents.com/15/39/32/07/15393207_27151698_480.jpg,-0%,$311
,AMBUSH,cable-chain padlock bracelet,"$1,115",M,https://cdn-images.farfetch-contents.com/15/39/39/46/15393946_30733619_480.jpg,-0%,"$1,115"
,AMBUSH,small heart hoop earrings,"$1,140",One Size,https://cdn-images.farfetch-contents.com/15/38/31/25/15383125_30556989_480.jpg,-0%,"$1,140"
,AMBUSH,Lighter pendant necklace,$315,One Size,https://cdn-images.farfetch-contents.com/15/38/25/99/15382599_29302464_480.jpg,-0%,$315
,BAR JEWELLERY,Calla chunky ring,$201,S,https://cdn-images.farfetch-contents.com/15/38/24/73/15382473_27229357_480.jpg,-0%,$201
,BAR JEWELLERY,wide Ripple cuff bracelet,$288,One Size,https://cdn-images.farfetch-contents.com/15/38/24/98/15382498_27237865_480.jpg,-0%,$288
,BAR JEWELLERY,Ripple hoop earrings,$289,One Size,https://cdn-images.farfetch-contents.com/15/38/24/91/15382491_27237844_480.jpg,-0%,$289
,BAR JEWELLERY,Sfera twisted earrings,$583,One Size,https://cdn-images.farfetch-contents.com/15/38/24/93/15382493_27237852_480.jpg,-0%,$583
,BAR JEWELLERY,Sfera twisted earrings,$480,One Size,https://cdn-images.farfetch-contents.com/15/38/24/94/15382494_27237855_480.jpg,-0%,$480
,BAR JEWELLERY,small Wave ring,$178,S,https://cdn-images.farfetch-contents.com/15/38/24/95/15382495_27285343_480.jpg,-0%,$178
,BAR JEWELLERY,wide Ripple cuff bracelet,$354,One Size,https://cdn-images.farfetch-contents.com/15/38/24/97/15382497_27237863_480.jpg,-0%,$354
,BAR JEWELLERY,Curb dangle earrings,$207,One Size,https://cdn-images.farfetch-contents.com/15/38/24/75/15382475_27283766_480.jpg,-0%,$207
,Bering,Milanese strap watch,$215,One Size,https://cdn-images.farfetch-contents.com/15/38/25/18/15382518_27184613_480.jpg,-0%,$215
,AMBUSH,heart padlock chain necklace,"$2,535",One Size,https://cdn-images.farfetch-contents.com/15/38/25/27/15382527_29063357_480.jpg,-0%,"$2,535"
,AMBUSH,chain-link sterling silver necklace,"$2,210",One Size,https://cdn-images.farfetch-contents.com/15/38/25/30/15382530_30794250_480.jpg,-0%,"$2,210"
,AMBUSH,A chain link necklace,"$2,210",One Size,https://cdn-images.farfetch-contents.com/15/38/25/31/15382531_30701357_480.jpg,-0%,"$2,210"
,AMBUSH,'A'-chain short necklace,"$2,070",One Size,https://cdn-images.farfetch-contents.com/15/38/25/33/15382533_30540881_480.jpg,-0%,"$2,070"
,BAR JEWELLERY,Piega hoop earrings,$266,One Size,https://cdn-images.farfetch-contents.com/15/38/24/89/15382489_27237838_480.jpg,-0%,$266
,BAR JEWELLERY,Drift twisted earrings,$325,One Size,https://cdn-images.farfetch-contents.com/15/38/24/76/15382476_27227744_480.jpg,-0%,$325
,BAR JEWELLERY,Drift twisted earrings,$281,One Size,https://cdn-images.farfetch-contents.com/15/38/24/77/15382477_27229367_480.jpg,-0%,$281
,BAR JEWELLERY,Ina stud earrings,$141,One Size,https://cdn-images.farfetch-contents.com/15/38/24/79/15382479_27285340_480.jpg,-0%,$141
,BAR JEWELLERY,Ina pendant necklace,$170,One Size,https://cdn-images.farfetch-contents.com/15/38/24/80/15382480_27229376_480.jpg,-0%,$170
,BAR JEWELLERY,Ina pendant necklace,$119,One Size,https://cdn-images.farfetch-contents.com/15/38/24/81/15382481_27229380_480.jpg,-0%,$119
,BAR JEWELLERY,large Wave ring,$200,S,https://cdn-images.farfetch-contents.com/15/38/24/82/15382482_27229382_480.jpg,-0%,$200
,BAR JEWELLERY,Linea earrings,$281,One Size,https://cdn-images.farfetch-contents.com/15/38/24/84/15382484_27285341_480.jpg,-0%,$281
,BAR JEWELLERY,Para angular hoop earrings,$258,One Size,https://cdn-images.farfetch-contents.com/15/38/24/87/15382487_27229392_480.jpg,-0%,$258
,Bottega Veneta,chain loop studs,$350,One Size,https://cdn-images.farfetch-contents.com/15/38/86/83/15388683_28312433_480.jpg,-0%,$350
,AMBUSH,chain-detail ring,$515,S,https://cdn-images.farfetch-contents.com/15/38/49/85/15384985_28861863_480.jpg,-0%,$515
,Missoni,M1 chevron-strap watch ,$540,One Size,https://cdn-images.farfetch-contents.com/15/89/65/35/15896535_31033138_480.jpg,-0%,$540
,Missoni,chevron-dial leather-strap watch ,$610,One Size,https://cdn-images.farfetch-contents.com/15/89/65/95/15896595_30850842_480.jpg,-0%,$610
,Alexander McQueen,skull chain trim earrings,$450,One Size,https://cdn-images.farfetch-contents.com/15/34/10/42/15341042_28886581_480.jpg,-0%,$450
Final Sale,Isabel Marant,floral silver-tassel earrings,$370,One Size,https://cdn-images.farfetch-contents.com/17/38/37/16/17383716_35921824_480.jpg,-0%,$370
,Charlotte Chesnais,Criss Cross earring,$512,One Size,https://cdn-images.farfetch-contents.com/15/90/16/23/15901623_29937675_480.jpg,-0%,$512
,Annelise Michelson,wire chain gourmette necklace,$433,One Size,https://cdn-images.farfetch-contents.com/15/33/17/43/15331743_30010898_480.jpg,-0%,$433
,Annelise Michelson,Vertigo twist-detail hoops,$253,One Size,https://cdn-images.farfetch-contents.com/15/33/17/45/15331745_30169025_480.jpg,-0%,$253
,Annelise Michelson,Tiny Dechainée chain necklace,$337,One Size,https://cdn-images.farfetch-contents.com/15/33/17/49/15331749_30010926_480.jpg,-0%,$337
,Annelise Michelson,Single Wire earring,$313,One Size,https://cdn-images.farfetch-contents.com/15/33/17/40/15331740_30010884_480.jpg,-0%,$313
,Annelise Michelson,Single Wire earring,$331,One Size,https://cdn-images.farfetch-contents.com/15/33/17/37/15331737_30010869_480.jpg,-0%,$331
,LOVENESS LEE,Fleur textured charm necklace,$251,One Size,https://cdn-images.farfetch-contents.com/15/89/90/57/15899057_30093626_480.jpg,-0%,$251
,LOVENESS LEE,small Rebutia hoop earrings,$244,One Size,https://cdn-images.farfetch-contents.com/15/89/90/55/15899055_30330393_480.jpg,-0%,$244
,LOVENESS LEE,Pereskia stud earrings,$170,One Size,https://cdn-images.farfetch-contents.com/15/89/90/54/15899054_30330388_480.jpg,-0%,$170
,Annelise Michelson,Tiny Dechainée bracelet,$301,One Size,https://cdn-images.farfetch-contents.com/15/33/17/33/15331733_30010852_480.jpg,-0%,$301
,Annelise Michelson,Wire cuff bracelet,$421,L,https://cdn-images.farfetch-contents.com/15/33/17/07/15331707_30010773_480.jpg,-0%,$421
,Annelise Michelson,single wire earring,$313,One Size,https://cdn-images.farfetch-contents.com/15/33/17/11/15331711_30010791_480.jpg,-0%,$313
,Annelise Michelson,Vertigo hoop earrings,$253,One Size,https://cdn-images.farfetch-contents.com/15/33/17/24/15331724_30167450_480.jpg,-0%,$253
,Annelise Michelson,Draped sterling silver ring,$349,XS,https://cdn-images.farfetch-contents.com/15/33/17/30/15331730_30167448_480.jpg,-0%,$349
,Annelise Michelson,Spin ring,$301,M,https://cdn-images.farfetch-contents.com/15/33/17/32/15331732_30010849_480.jpg,-0%,$301
,Ports 1961,stone-embellished long earrings ,$170,One Size,https://cdn-images.farfetch-contents.com/15/36/05/31/15360531_26926415_480.jpg,-0%,$170
,Ports 1961,layered chain necklace ,$321,One Size,https://cdn-images.farfetch-contents.com/15/36/10/05/15361005_26925203_480.jpg,-0%,$321
,Paco Rabanne,long chain link drop earrings,$320,One Size,https://cdn-images.farfetch-contents.com/16/01/26/36/16012636_30636567_480.jpg,-0%,$320
,Paco Rabanne,link chain necklace,$600,One Size,https://cdn-images.farfetch-contents.com/16/01/26/35/16012635_30637325_480.jpg,-0%,$600
,Paco Rabanne,chain link bracelet,$390,One Size,https://cdn-images.farfetch-contents.com/16/01/26/34/16012634_30636561_480.jpg,-0%,$390
,Marine Serre,crocodile-clip layered necklace,$782,One Size,https://cdn-images.farfetch-contents.com/16/01/21/94/16012194_30011059_480.jpg,-0%,$782
,Gas Bijoux,Rofia cuff bracelet,$130,One Size,https://cdn-images.farfetch-contents.com/17/12/80/02/17128002_34632774_480.jpg,-0%,$130
,Gas Bijoux,Rofia raffia cuff bracelet,$130,One Size,https://cdn-images.farfetch-contents.com/17/12/80/01/17128001_34633447_480.jpg,-0%,$130
,Aurelie Bidermann,Diana hoop earrings,$311,One Size,https://cdn-images.farfetch-contents.com/15/10/51/59/15105159_28771692_480.jpg,-0%,$311
,Gas Bijoux,Fanfaria drop earrings ,$320,One Size,https://cdn-images.farfetch-contents.com/17/12/59/95/17125995_34637430_480.jpg,-0%,$320
,Gas Bijoux,Luna fringed earrings ,$270,One Size,https://cdn-images.farfetch-contents.com/17/12/59/96/17125996_34762643_480.jpg,-0%,$270
,Isabel Lennse,chainlink earrings,$279,One Size,https://cdn-images.farfetch-contents.com/16/01/77/51/16017751_30928211_480.jpg,-0%,$279
,Charlotte Chesnais,double palm ring,$632,XS,https://cdn-images.farfetch-contents.com/16/01/81/20/16018120_29936299_480.jpg,-0%,$632
,Goossens,Tribute To Robert Goossens asymmetric earrings,"$1,201",One Size,https://cdn-images.farfetch-contents.com/15/13/51/41/15135141_27095102_480.jpg,-0%,"$1,201"
,Goossens,Tribute To Robert Goossens asymmetric earrings,"$1,201",One Size,https://cdn-images.farfetch-contents.com/15/13/51/42/15135142_26581787_480.jpg,-0%,"$1,201"
,Goossens,Tribute leaves earrings,$601,One Size,https://cdn-images.farfetch-contents.com/15/13/51/46/15135146_26580700_480.jpg,-0%,$601
,Goossens,leaf construct necklace,"$2,973",One Size,https://cdn-images.farfetch-contents.com/15/13/51/52/15135152_26580709_480.jpg,-0%,"$2,973"
,Goossens,Tribute To Robert Goossens necklace,"$4,949",One Size,https://cdn-images.farfetch-contents.com/15/13/51/53/15135153_28432378_480.jpg,-0%,"$4,949"
,Goossens,oval Cabochons ring,$307,"S, M, L",https://cdn-images.farfetch-contents.com/15/13/51/63/15135163_26026154_480.jpg,-0%,$307
,Goossens,Three Cabochons earrings,$485,One Size,https://cdn-images.farfetch-contents.com/15/13/51/90/15135190_26026278_480.jpg,-0%,$485
,Goossens,Three Cabochons clip earrings,$485,One Size,https://cdn-images.farfetch-contents.com/15/13/51/91/15135191_26026291_480.jpg,-0%,$485
,Goossens,Boucle medal necklace,$597,One Size,https://cdn-images.farfetch-contents.com/15/13/52/24/15135224_26660605_480.jpg,-0%,$597
,Goossens,Boucle medal necklace,$356,One Size,https://cdn-images.farfetch-contents.com/15/13/52/25/15135225_26661108_480.jpg,-0%,$356
,Isabel Marant,beaded chain necklace,$215,One Size,https://cdn-images.farfetch-contents.com/17/13/49/32/17134932_34856970_480.jpg,-0%,$215
Positively Conscious,Jennifer Behr,Zodiac Gemini necklace,$263,One Size,https://cdn-images.farfetch-contents.com/15/99/94/93/15999493_29986700_480.jpg,-0%,$263
Positively Conscious,Jennifer Behr,Zodiac Aquarius necklace,$263,One Size,https://cdn-images.farfetch-contents.com/15/99/94/25/15999425_29986697_480.jpg,-0%,$263
,Goossens,Talisman Sagittarius mini medal necklace,$620,One Size,https://cdn-images.farfetch-contents.com/16/00/30/27/16003027_30347902_480.jpg,-0%,$620
,Goossens,Talisman Scorpio mini medal necklace,$495,One Size,https://cdn-images.farfetch-contents.com/16/00/30/26/16003026_30351244_480.jpg,-0%,$495
,Goossens,Talisman Virgo mini medal necklace,$505,One Size,https://cdn-images.farfetch-contents.com/16/00/30/23/16003023_30347898_480.jpg,-0%,$505
,Goossens,Talisman Gemini mini medal necklace,$599,One Size,https://cdn-images.farfetch-contents.com/16/00/30/18/16003018_30347893_480.jpg,-0%,$599
,Goossens,Talisman Taurus mini medal necklace,$536,One Size,https://cdn-images.farfetch-contents.com/16/00/30/16/16003016_30347892_480.jpg,-0%,$536
,Goossens,Talisman Aries mini medal necklace,$620,One Size,https://cdn-images.farfetch-contents.com/16/00/30/13/16003013_30347890_480.jpg,-0%,$620
,Goossens,Talisman Pisces mini medal necklace,$620,One Size,https://cdn-images.farfetch-contents.com/16/00/30/08/16003008_31124988_480.jpg,-0%,$620
,Charlotte Chesnais,needle hoop earring,$488,One Size,https://cdn-images.farfetch-contents.com/15/06/32/46/15063246_25677508_480.jpg,-0%,$488
,Aurelie Bidermann,Gerlinda hoop earrings,$157,One Size,https://cdn-images.farfetch-contents.com/17/12/05/85/17120585_35859382_480.jpg,-0%,$157
,Aurelie Bidermann,Marlene cuff bracelet,$253,One Size,https://cdn-images.farfetch-contents.com/17/12/05/86/17120586_35894549_480.jpg,-0%,$253
,Aurelie Bidermann,Mycene rock crystal earrings,$349,One Size,https://cdn-images.farfetch-contents.com/17/12/05/87/17120587_35894737_480.jpg,-0%,$349
,Aurelie Bidermann,Diana twisted cuff,$253,One Size,https://cdn-images.farfetch-contents.com/17/12/05/91/17120591_35859352_480.jpg,-0%,$253
,MM6 Maison Margiela,triangular faux pearl bracelet,$374,S,https://cdn-images.farfetch-contents.com/15/07/24/27/15072427_25516943_480.jpg,-0%,$374
,Natasha Zinko,Sober charm necklace,"$1,065",One Size,https://cdn-images.farfetch-contents.com/16/03/73/09/16037309_30173604_480.jpg,-0%,"$1,065"
,Bottega Veneta,chain loop earrings,$980,One Size,https://cdn-images.farfetch-contents.com/15/05/15/38/15051538_25677488_480.jpg,-0%,$980
,Maria Black,Hydra Medi earrings,$323,One Size,https://cdn-images.farfetch-contents.com/16/03/79/51/16037951_31172118_480.jpg,-0%,$323
,Maria Black,Cindy ear cuff,$70,One Size,https://cdn-images.farfetch-contents.com/16/03/76/86/16037686_30163213_480.jpg,-0%,$70
,Maria Black,Katie huggie,$91,One Size,https://cdn-images.farfetch-contents.com/16/03/76/84/16037684_30165073_480.jpg,-0%,$91
,Maria Black,Katie huggie earring,$79,One Size,https://cdn-images.farfetch-contents.com/16/03/76/82/16037682_30165068_480.jpg,-0%,$79
,Maria Black,Katie huggie earring,$91,One Size,https://cdn-images.farfetch-contents.com/16/03/76/81/16037681_30165067_480.jpg,-0%,$91
,Alan Crocetti,Halo ear cuff,$737,One Size,https://cdn-images.farfetch-contents.com/15/04/49/15/15044915_25909749_480.jpg,-0%,$737
,AMBUSH,logo choker necklace,"$1,456",One Size,https://cdn-images.farfetch-contents.com/15/04/50/27/15045027_25272242_480.jpg,-0%,"$1,456"
,Missoni,metallic fringed necklace,$615,One Size,https://cdn-images.farfetch-contents.com/15/04/53/18/15045318_25998211_480.jpg,-0%,$615
,Natasha Zinko,witch charm necklace,"$1,315",One Size,https://cdn-images.farfetch-contents.com/16/03/58/09/16035809_30173550_480.jpg,-0%,"$1,315"
,Natasha Zinko,witch charm bracelet,$683,One Size,https://cdn-images.farfetch-contents.com/16/03/58/06/16035806_30173547_480.jpg,-0%,$683
,Natasha Zinko,Sober charm bracelet,$683,One Size,https://cdn-images.farfetch-contents.com/16/03/57/68/16035768_30173539_480.jpg,-0%,$683
,Isabel Marant,Aimable necklace,$225,One Size,https://cdn-images.farfetch-contents.com/17/12/28/39/17122839_34609019_480.jpg,-0%,$225
,Gas Bijoux,Luna raffia earrings ,$190,One Size,https://cdn-images.farfetch-contents.com/17/12/49/05/17124905_34633475_480.jpg,-0%,$190
,Isabel Lennse,pearl-embellished twisted loop earrings,$335,One Size,https://cdn-images.farfetch-contents.com/16/02/03/08/16020308_30929126_480.jpg,-0%,$335
,Isabel Lennse,twisted loop earrings,$335,One Size,https://cdn-images.farfetch-contents.com/16/02/03/06/16020306_30929118_480.jpg,-0%,$335
,Isabel Lennse,chainlink earrings,$279,One Size,https://cdn-images.farfetch-contents.com/16/02/03/03/16020303_30929105_480.jpg,-0%,$279
,Gas Bijoux,crystal-embellsihed drop earrings ,$250,One Size,https://cdn-images.farfetch-contents.com/17/12/39/65/17123965_34631745_480.jpg,-0%,$250
,Gas Bijoux,Luna fringed earrings ,$270,One Size,https://cdn-images.farfetch-contents.com/17/12/39/68/17123968_34637306_480.jpg,-0%,$270
,Gas Bijoux,Ariane cuff bracelet  ,$225,One Size,https://cdn-images.farfetch-contents.com/17/12/39/69/17123969_34631695_480.jpg,-0%,$225
,Gas Bijoux,Aventura crystal necklace ,$265,One Size,https://cdn-images.farfetch-contents.com/17/12/39/76/17123976_34636948_480.jpg,-0%,$265
,Aurelie Bidermann,Elmire drop mismatch earrings,$277,One Size,https://cdn-images.farfetch-contents.com/17/12/15/58/17121558_35860070_480.jpg,-0%,$277
,Aurelie Bidermann,Gerlinda open cuff bracelet,$193,One Size,https://cdn-images.farfetch-contents.com/17/12/15/60/17121560_35857773_480.jpg,-0%,$193
,Aurelie Bidermann,Aurélie drop single earring,$120,One Size,https://cdn-images.farfetch-contents.com/17/12/15/62/17121562_35859597_480.jpg,-0%,$120
,Isabel Marant,Sautoir B necklace,$245,One Size,https://cdn-images.farfetch-contents.com/15/07/38/99/15073899_25853403_480.jpg,-0%,$245
,Fob Paris,R360 Gold Triple Strap 36mm,"$1,118",One Size,https://cdn-images.farfetch-contents.com/16/02/61/35/16026135_30146971_480.jpg,-0%,"$1,118"
,Roxanne Assoulin,Color Therapy® White bracelet set,$81,One Size,https://cdn-images.farfetch-contents.com/16/02/42/42/16024242_30466700_480.jpg,-0%,$81
,Roxanne Assoulin,Color Therapy® Yellow bracelet set,$81,One Size,https://cdn-images.farfetch-contents.com/16/02/42/40/16024240_30465614_480.jpg,-0%,$81
,Roxanne Assoulin,Color Therapy® Blue bracelet set,$158,One Size,https://cdn-images.farfetch-contents.com/16/02/42/27/16024227_30466685_480.jpg,-0%,$158
,Roxanne Assoulin,Color Therapy® Red bracelet set,$81,One Size,https://cdn-images.farfetch-contents.com/16/02/42/34/16024234_30465599_480.jpg,-0%,$81
,Roxanne Assoulin,Color Therapy® Green bracelet set,$158,One Size,https://cdn-images.farfetch-contents.com/16/02/42/32/16024232_30465596_480.jpg,-0%,$158
,Roxanne Assoulin,Color Therapy® Yellow bracelet set,$158,One Size,https://cdn-images.farfetch-contents.com/16/02/42/31/16024231_30466687_480.jpg,-0%,$158
,Aurelie Bidermann,Honululu charm bracelet,$133,One Size,https://cdn-images.farfetch-contents.com/17/12/23/72/17122372_35913104_480.jpg,-0%,$133
,Aurelie Bidermann,Honolulu charm bracelet,$133,One Size,https://cdn-images.farfetch-contents.com/17/12/23/73/17122373_35894646_480.jpg,-0%,$133
,Aurelie Bidermann,Mycene rock crystal necklace,$783,One Size,https://cdn-images.farfetch-contents.com/17/12/23/70/17122370_35912435_480.jpg,-0%,$783
,Aurelie Bidermann,Naïla cuff bracelet,$421,One Size,https://cdn-images.farfetch-contents.com/17/12/23/63/17122363_35854511_480.jpg,-0%,$421
,Aurelie Bidermann,Elmire charm detail necklace,$662,One Size,https://cdn-images.farfetch-contents.com/17/12/23/68/17122368_35963779_480.jpg,-0%,$662
,Le Gramme,3g vintage entrelacs cord bracelet,$193,One Size,https://cdn-images.farfetch-contents.com/15/96/51/42/15965142_31846012_480.jpg,-0%,$193
,Le Gramme,3g vintage entrelacs cord bracelet,$193,One Size,https://cdn-images.farfetch-contents.com/15/96/51/32/15965132_31845338_480.jpg,-0%,$193
,Le Gramme,1g vintage entrelacs cord bracelet,$169,One Size,https://cdn-images.farfetch-contents.com/15/96/51/31/15965131_31846003_480.jpg,-0%,$169
,Jil Sander,pearl drop earrings,"$1,050",One Size,https://cdn-images.farfetch-contents.com/17/14/82/46/17148246_34710702_480.jpg,-0%,"$1,050"
,THE ALKEMISTRY,moonstone beaded necklace,$435,One Size,https://cdn-images.farfetch-contents.com/15/96/12/33/15961233_29596330_480.jpg,-0%,$435
,THE ALKEMISTRY,beaded-design necklace,$368,One Size,https://cdn-images.farfetch-contents.com/15/96/12/09/15961209_29597860_480.jpg,-0%,$368
,Dolce & Gabbana,18kt yellow gold quartz bracelet,"$10,746",One Size,https://cdn-images.farfetch-contents.com/15/96/18/74/15961874_32232806_480.jpg,-0%,"$10,746"
Positively Conscious,Alighieri,The Nocturnal Alchemy bracelet,"$1,032",One Size,https://cdn-images.farfetch-contents.com/17/15/04/33/17150433_35364925_480.jpg,-0%,"$1,032"
Positively Conscious,Alighieri,The Mystic Apparition necklace,$413,One Size,https://cdn-images.farfetch-contents.com/17/14/98/94/17149894_34906456_480.jpg,-0%,$413
Positively Conscious,Alighieri,The Light Years necklace,$277,One Size,https://cdn-images.farfetch-contents.com/17/15/04/27/17150427_35369663_480.jpg,-0%,$277
Positively Conscious,Alighieri,statement pendant necklace,$277,One Size,https://cdn-images.farfetch-contents.com/17/15/04/22/17150422_35374656_480.jpg,-0%,$277
Positively Conscious,Jennifer Behr,Alice stud earrings,$158,One Size,https://cdn-images.farfetch-contents.com/17/14/99/62/17149962_36259839_480.jpg,-0%,$158
New Season,Oscar de la Renta,crystal-embellished T-bar bracelet,$515,One Size,https://cdn-images.farfetch-contents.com/17/41/37/98/17413798_36258881_480.jpg,-0%,$515
New Season,Oscar de la Renta,crystal-embellished T-bar bracelet,$515,One Size,https://cdn-images.farfetch-contents.com/17/41/37/97/17413797_36254434_480.jpg,-0%,$515
Positively Conscious,Alighieri,The Unwinding Constellation choker necklace,"$1,303",One Size,https://cdn-images.farfetch-contents.com/17/14/79/63/17147963_34908833_480.jpg,-0%,"$1,303"
,Botier,Mr. Big earrings,$135,One Size,https://cdn-images.farfetch-contents.com/15/19/63/87/15196387_26715537_480.jpg,-0%,$135
,Charlotte Chesnais,Punk pendant earrings,$916,One Size,https://cdn-images.farfetch-contents.com/15/19/50/42/15195042_28053817_480.jpg,-0%,$916
,VICTORIA STRIGINI,Istros coin necklace,$273,One Size,https://cdn-images.farfetch-contents.com/15/22/90/81/15229081_26320239_480.jpg,-0%,$273
,VICTORIA STRIGINI,Istros coin necklace,$310,One Size,https://cdn-images.farfetch-contents.com/15/22/90/82/15229082_26320242_480.jpg,-0%,$310
,VICTORIA STRIGINI,Apollo coin necklace,$310,One Size,https://cdn-images.farfetch-contents.com/15/22/90/84/15229084_26320258_480.jpg,-0%,$310
,VICTORIA STRIGINI,Medusa coin necklace,$295,One Size,https://cdn-images.farfetch-contents.com/15/22/90/85/15229085_26327835_480.jpg,-0%,$295
,VICTORIA STRIGINI,Lions Head oblong-chain necklace,$436,One Size,https://cdn-images.farfetch-contents.com/15/22/90/87/15229087_26327839_480.jpg,-0%,$436
,VICTORIA STRIGINI,Lions Head oblong-chain necklace,$510,One Size,https://cdn-images.farfetch-contents.com/15/22/90/89/15229089_26327844_480.jpg,-0%,$510
,VICTORIA STRIGINI,Halo pendant necklace,$310,One Size,https://cdn-images.farfetch-contents.com/15/22/90/90/15229090_26383041_480.jpg,-0%,$310
,VICTORIA STRIGINI,Medusa coin hoop earrings,$178,One Size,https://cdn-images.farfetch-contents.com/15/22/90/91/15229091_28963126_480.jpg,-0%,$178
,VICTORIA STRIGINI,Istros coin hoop earrings,$192,One Size,https://cdn-images.farfetch-contents.com/15/22/90/93/15229093_28961994_480.jpg,-0%,$192
,VICTORIA STRIGINI,Istros coin hoop earring,$251,One Size,https://cdn-images.farfetch-contents.com/15/22/90/94/15229094_26327868_480.jpg,-0%,$251
,VICTORIA STRIGINI,Portrait Of A Lady hoop earring,$178,One Size,https://cdn-images.farfetch-contents.com/15/22/90/95/15229095_26327876_480.jpg,-0%,$178
,LOVENESS LEE,Epithela bracelet,$229,One Size,https://cdn-images.farfetch-contents.com/15/22/95/47/15229547_26327913_480.jpg,-0%,$229
,LOVENESS LEE,Rebutia Large Hoop earrings,$347,One Size,https://cdn-images.farfetch-contents.com/15/22/95/40/15229540_26329259_480.jpg,-0%,$347
,LOVENESS LEE,Chollas hoop earrings,$361,One Size,https://cdn-images.farfetch-contents.com/15/22/95/41/15229541_26329263_480.jpg,-0%,$361
,LOVENESS LEE,Pelecy abstract-pendant necklace,$266,One Size,https://cdn-images.farfetch-contents.com/15/22/95/45/15229545_26327900_480.jpg,-0%,$266
,LOVENESS LEE,Antha abstract-pendant necklace,$244,One Size,https://cdn-images.farfetch-contents.com/15/22/95/46/15229546_26327910_480.jpg,-0%,$244
,VICTORIA STRIGINI,Portrait of a Lady hoop earring,$222,One Size,https://cdn-images.farfetch-contents.com/15/22/90/96/15229096_26327880_480.jpg,-0%,$222
,LOVENESS LEE,Brasilio bracelet,$273,One Size,https://cdn-images.farfetch-contents.com/15/22/95/49/15229549_26327924_480.jpg,-0%,$273
,LOVENESS LEE,Saorsa hammered-drop earrings,$288,One Size,https://cdn-images.farfetch-contents.com/15/22/95/55/15229555_26334275_480.jpg,-0%,$288
,LOVENESS LEE,Cephas earrings,$332,One Size,https://cdn-images.farfetch-contents.com/15/22/95/56/15229556_26334283_480.jpg,-0%,$332
,LOVENESS LEE,Dzovag hammered hoop earrings,$406,One Size,https://cdn-images.farfetch-contents.com/15/22/95/57/15229557_26393325_480.jpg,-0%,$406
,LOVENESS LEE,Rebuita hoop earrings,$244,One Size,https://cdn-images.farfetch-contents.com/15/22/95/37/15229537_26327888_480.jpg,-0%,$244
,VICTORIA STRIGINI,medusa signet ring,$310,S,https://cdn-images.farfetch-contents.com/15/22/90/97/15229097_26320272_480.jpg,-0%,$310
,Aliita,plaque-detail bracelet,$140,One Size,https://cdn-images.farfetch-contents.com/17/40/61/26/17406126_36987208_480.jpg,-0%,$140
,Aliita,plaque-detail woven bracelet,$140,One Size,https://cdn-images.farfetch-contents.com/17/40/61/20/17406120_36986685_480.jpg,-0%,$140
,Aliita,plaque-detail woven strap,$138,One Size,https://cdn-images.farfetch-contents.com/17/40/61/19/17406119_36988261_480.jpg,-0%,$138
,LOVENESS LEE,Pereskia earrings,$170,One Size,https://cdn-images.farfetch-contents.com/15/22/95/34/15229534_26320314_480.jpg,-0%,$170
,LOVENESS LEE,Opuntia stone-drop earrings,$222,One Size,https://cdn-images.farfetch-contents.com/15/22/95/36/15229536_26410823_480.jpg,-0%,$222
,Northskull,pearl stud bar earring,$111,One Size,https://cdn-images.farfetch-contents.com/15/95/41/03/15954103_30094087_480.jpg,-0%,$111
,LOVENESS LEE,Irmak necklace,$281,One Size,https://cdn-images.farfetch-contents.com/15/22/95/60/15229560_26327938_480.jpg,-0%,$281
,VICTORIA STRIGINI,Lions Head cufflinks,$473,One Size,https://cdn-images.farfetch-contents.com/15/22/96/12/15229612_26320333_480.jpg,-0%,$473
,VICTORIA STRIGINI,Istros coin cufflinks,$325,One Size,https://cdn-images.farfetch-contents.com/15/22/96/14/15229614_27283120_480.jpg,-0%,$325
,VICTORIA STRIGINI,Medusa cufflinks,$354,One Size,https://cdn-images.farfetch-contents.com/15/22/96/16/15229616_27283121_480.jpg,-0%,$354
,Dolce & Gabbana,Family cross earrings,"$17,820",One Size,https://cdn-images.farfetch-contents.com/15/96/03/61/15960361_29797710_480.jpg,-0%,"$17,820"
,Monies,two-tone pendant necklace,$297,One Size,https://cdn-images.farfetch-contents.com/17/40/73/37/17407337_35999494_480.jpg,-0%,$297
