ffcollection,Brand,Short_descr,Final_Price,avSizes,img,Discount,Total_Price
,Chanel Pre-Owned,1996 V-neck jacket,"$2,551",M,https://cdn-images.farfetch-contents.com/12/32/51/61/12325161_10997809_480.jpg,-0%,"$2,551"
,Chanel Pre-Owned,1990 diamond quilted octagonal chain crossbody bag,"$5,821",One Size,https://cdn-images.farfetch-contents.com/16/05/22/67/16052267_30235616_480.jpg,-0%,"$5,821"
,Chanel Pre-Owned,1995 CC vanity bag,"$3,344",One Size,https://cdn-images.farfetch-contents.com/15/54/20/81/15542081_27957806_480.jpg,-0%,"$3,344"
,Christian Dior,2010s pre-owned Cannage Lady Dior two-way bag,"$4,054",One Size,https://cdn-images.farfetch-contents.com/17/78/38/38/17783838_37663054_480.jpg,-0%,"$4,054"
,Christian Dior,pre-owned Rasta Line Trotter Boston bag,"$1,345",One Size,https://cdn-images.farfetch-contents.com/17/81/23/92/17812392_37525726_480.jpg,-0%,"$1,345"
,Christian Dior,Cannage continental wallet,"$1,295",One Size,https://cdn-images.farfetch-contents.com/17/28/99/34/17289934_35847895_480.jpg,-0%,"$1,295"
,Christian Dior,2004 pre-owned Trotter Saddle belt bag,"$4,629",S,https://cdn-images.farfetch-contents.com/15/60/02/66/15600266_28428087_480.jpg,-0%,"$4,629"
,Chanel Pre-Owned,2001 medium diamond-quilted CC turn-lock handbag,"$6,772",One Size,https://cdn-images.farfetch-contents.com/17/23/29/41/17232941_35369029_480.jpg,-0%,"$6,772"
,Chanel Pre-Owned,1995 small Double Flap shoulder bag,"$9,490",One Size,https://cdn-images.farfetch-contents.com/17/28/60/71/17286071_35698802_480.jpg,-0%,"$9,490"
,Chanel Pre-Owned,1995 Classic Flap shoulder bag,"$10,749",One Size,https://cdn-images.farfetch-contents.com/16/98/63/62/16986362_34317283_480.jpg,-0%,"$10,749"
,Chanel Pre-Owned,1992 quilted CC briefcase,"$10,829",One Size,https://cdn-images.farfetch-contents.com/17/31/06/31/17310631_35842805_480.jpg,-0%,"$10,829"
,Chanel Pre-Owned,2000s thigh-length leather coat,"$3,692",XS,https://cdn-images.farfetch-contents.com/16/92/29/42/16922942_33755135_480.jpg,-0%,"$3,692"
,Chanel Pre-Owned,1994 CC cross clip-on earrings,"$1,427",One Size,https://cdn-images.farfetch-contents.com/17/71/44/81/17714481_37356496_480.jpg,-0%,"$1,427"
,Chanel Pre-Owned,1997 medium Diana shoulder bag,"$7,452",One Size,https://cdn-images.farfetch-contents.com/17/13/43/00/17134300_34836441_480.jpg,-0%,"$7,452"
,Chanel Pre-Owned,1998 Sports CC patch crossbody bag,"$2,328",One Size,https://cdn-images.farfetch-contents.com/16/94/99/94/16949994_33924714_480.jpg,-0%,"$2,328"
,Chanel Pre-Owned,1980-1993 CC buttons single-breasted coat,"$2,645",XS,https://cdn-images.farfetch-contents.com/17/45/18/47/17451847_36418183_480.jpg,-0%,"$2,645"
,Chanel Pre-Owned,2018 Gabrielle two-tone shoulder bag,"$4,626",One Size,https://cdn-images.farfetch-contents.com/15/96/77/38/15967738_31310093_480.jpg,-0%,"$4,626"
,Chanel Pre-Owned,2010 cropped leather jacket,"$5,169",S,https://cdn-images.farfetch-contents.com/16/03/99/85/16039985_30004000_480.jpg,-0%,"$5,169"
,Chanel Pre-Owned,1998 double-breasted coat,"$2,824",S,https://cdn-images.farfetch-contents.com/16/47/72/43/16477243_32251552_480.jpg,-0%,"$2,824"
,Christian Dior,1970s pre-owned double-breasted trench coat,"$1,135",XS,https://cdn-images.farfetch-contents.com/16/85/74/99/16857499_33587141_480.jpg,-0%,"$1,135"
,Rolex,2021 pre-owned Oyster Perpetual 28mm,"$8,096",One Size,https://cdn-images.farfetch-contents.com/17/53/63/95/17536395_36773247_480.jpg,-0%,"$8,096"
Exclusive,Hermès,pre-owned Birkin 30 totebag,"$16,795",One Size,https://cdn-images.farfetch-contents.com/15/98/81/71/15988171_30799866_480.jpg,-0%,"$16,795"
,Chanel Pre-Owned,1990-1992 CC diamond-quilted shoulder bag,"$6,677",One Size,https://cdn-images.farfetch-contents.com/17/35/60/41/17356041_36116303_480.jpg,-0%,"$6,677"
,Chanel Pre-Owned,1990s two-piece skirt suit,"$1,845",M,https://cdn-images.farfetch-contents.com/13/78/64/09/13786409_17130775_480.jpg,-0%,"$1,845"
,Chanel Pre-Owned,1995-1996 CC logo mini bag,"$2,295",One Size,https://cdn-images.farfetch-contents.com/16/07/71/28/16077128_33045077_480.jpg,-0%,"$2,295"
,Chanel Pre-Owned,1998 CC 2way cosmetic bag,"$5,685",One Size,https://cdn-images.farfetch-contents.com/14/73/80/73/14738073_23592750_480.jpg,-0%,"$5,685"
,Chanel Pre-Owned,2008 contrast trim jumper,"$4,225",XXS,https://cdn-images.farfetch-contents.com/13/34/97/69/13349769_15236931_480.jpg,-0%,"$4,225"
,Chanel Pre-Owned,1990s Cruise Collection intarsia-logo knitted top,"$2,937",M,https://cdn-images.farfetch-contents.com/16/75/88/91/16758891_33177411_480.jpg,-0%,"$2,937"
,Chanel Pre-Owned,1990s CC-button polo shirt,"$1,261",XXS,https://cdn-images.farfetch-contents.com/17/71/51/64/17715164_37358183_480.jpg,-0%,"$1,261"
,Chanel Pre-Owned,1990s diamond quilt detailing hooded silk coat,"$3,625",One Size,https://cdn-images.farfetch-contents.com/16/76/83/63/16768363_33233783_480.jpg,-0%,"$3,625"
,Chanel Pre-Owned,1997 Coco print short-sleeved silk dress,"$6,042",L,https://cdn-images.farfetch-contents.com/16/88/81/01/16888101_33683404_480.jpg,-0%,"$6,042"
,Chanel Pre-Owned,1990s cashmere backwards buttoned jumper,"$2,490",S,https://cdn-images.farfetch-contents.com/14/60/18/92/14601892_22617684_480.jpg,-0%,"$2,490"
,Chanel Pre-Owned,2005 embroidered CC logo knitted top,"$1,135",XXL,https://cdn-images.farfetch-contents.com/15/17/81/09/15178109_26349084_480.jpg,-0%,"$1,135"
,Chanel Pre-Owned,1980-1990s interlocking circles CC earrings,"$1,956",One Size,https://cdn-images.farfetch-contents.com/17/26/61/36/17266136_35439502_480.jpg,-0%,"$1,956"
,Chanel Pre-Owned,1993 CC charm chain bracelet,"$2,338",One Size,https://cdn-images.farfetch-contents.com/16/84/11/94/16841194_33446666_480.jpg,-0%,"$2,338"
,Chanel Pre-Owned,1990s CC diamond-quilted tassel crossbody bag,"$4,054",One Size,https://cdn-images.farfetch-contents.com/17/67/91/15/17679115_37105022_480.jpg,-0%,"$4,054"
,Yves Saint Laurent Pre-Owned,2010s Cabas YSL tote bag,"$2,018",One Size,https://cdn-images.farfetch-contents.com/16/80/45/72/16804572_33351470_480.jpg,-0%,"$2,018"
,Bottega Veneta Pre-Owned,2000s Intrecciato Hobo bag,"$2,487",One Size,https://cdn-images.farfetch-contents.com/17/38/24/14/17382414_36193092_480.jpg,-0%,"$2,487"
,Hermès,pre-owned saddle print scarf,$869,One Size,https://cdn-images.farfetch-contents.com/16/28/71/39/16287139_31256133_480.jpg,-0%,$869
,Chanel Pre-Owned,1992 Chevron Bijoux chain crossbody bag,"$5,413",One Size,https://cdn-images.farfetch-contents.com/17/31/77/36/17317736_35866917_480.jpg,-0%,"$5,413"
,Chanel Pre-Owned,1992 CC quilted 2way bag,"$10,849",One Size,https://cdn-images.farfetch-contents.com/16/91/19/96/16911996_33789600_480.jpg,-0%,"$10,849"
,Chanel Pre-Owned,2000s tweed coat and scarf set,"$4,297",L,https://cdn-images.farfetch-contents.com/16/35/54/16/16355416_31437081_480.jpg,-0%,"$4,297"
,Chanel Pre-Owned,1996 CC-logo button midi coat,"$3,284",M,https://cdn-images.farfetch-contents.com/13/86/11/59/13861159_17462963_480.jpg,-0%,"$3,284"
,Chanel Pre-Owned,1998 double-breasted trench coat,"$3,423",S,https://cdn-images.farfetch-contents.com/15/82/42/24/15824224_29191953_480.jpg,-0%,"$3,423"
,Chanel Pre-Owned,1990s Diana quilted chain shoulder bag,"$7,452",One Size,https://cdn-images.farfetch-contents.com/15/33/43/84/15334384_26914082_480.jpg,-0%,"$7,452"
,Chanel Pre-Owned,2018 small Gabrielle shoulder bag,"$7,509",One Size,https://cdn-images.farfetch-contents.com/15/80/56/76/15805676_30873635_480.jpg,-0%,"$7,509"
,Chanel Pre-Owned,1990s ribbed sleeveless top,"$1,503",XL,https://cdn-images.farfetch-contents.com/17/47/31/43/17473143_36723476_480.jpg,-0%,"$1,503"
,Chanel Pre-Owned,1993 fine-knitted CC top,"$1,280",L,https://cdn-images.farfetch-contents.com/16/70/85/91/16708591_33018718_480.jpg,-0%,"$1,280"
,Chanel Pre-Owned,1996 CC-buttons V-neck cardigan,"$3,245",XXL,https://cdn-images.farfetch-contents.com/17/88/10/69/17881069_37804063_480.jpg,-0%,"$3,245"
,Chanel Pre-Owned,bow detail gathered shift dress,"$2,088",L,https://cdn-images.farfetch-contents.com/17/37/36/67/17373667_36895342_480.jpg,-0%,"$2,088"
,Chanel Pre-Owned,1996 CC-buttons cashmere jumper,"$1,385",L,https://cdn-images.farfetch-contents.com/17/74/63/18/17746318_37398510_480.jpg,-0%,"$1,385"
,Chanel Pre-Owned,1990s stripe-print cardigan,"$3,089",XXL,https://cdn-images.farfetch-contents.com/17/73/75/84/17737584_37331485_480.jpg,-0%,"$3,089"
,Chanel Pre-Owned,1996 crossover-strap linen dress,"$2,185",L,https://cdn-images.farfetch-contents.com/17/13/49/52/17134952_34750526_480.jpg,-0%,"$2,185"
,Chanel Pre-Owned,bouclé ruffed sleeveless dress,"$2,891",M,https://cdn-images.farfetch-contents.com/17/37/36/53/17373653_35971435_480.jpg,-0%,"$2,891"
,Chanel Pre-Owned,1998 logo-print lace vest set,"$8,239",S,https://cdn-images.farfetch-contents.com/16/99/86/32/16998632_34189354_480.jpg,-0%,"$8,239"
,Chanel Pre-Owned,1997 CC logo-print sleeveless dress,"$3,580",M,https://cdn-images.farfetch-contents.com/17/88/05/66/17880566_37804045_480.jpg,-0%,"$3,580"
,Chanel Pre-Owned,CC V-Stitch tote bag,"$5,782",One Size,https://cdn-images.farfetch-contents.com/16/80/45/38/16804538_33332191_480.jpg,-0%,"$5,782"
,Chanel Pre-Owned,1990s CC-buttons silk shirt,"$1,197",One Size,https://cdn-images.farfetch-contents.com/17/59/72/44/17597244_36841439_480.jpg,-0%,"$1,197"
,Chanel Pre-Owned,1990s CC logo buttons silk shirt,"$1,379",One Size,https://cdn-images.farfetch-contents.com/17/09/49/94/17094994_34609774_480.jpg,-0%,"$1,379"
,Chanel Pre-Owned,1998 striped T-shirt,"$1,197",XXL,https://cdn-images.farfetch-contents.com/14/78/83/61/14788361_24114418_480.jpg,-0%,"$1,197"
,Chanel Pre-Owned,1990s two-tone skirt suit,"$2,516",L,https://cdn-images.farfetch-contents.com/13/84/72/94/13847294_18185032_480.jpg,-0%,"$2,516"
,Chanel Pre-Owned,1990s long linen shirt,"$1,210",S,https://cdn-images.farfetch-contents.com/14/69/87/78/14698778_23353638_480.jpg,-0%,"$1,210"
,Chanel Pre-Owned,1990s CC logos silk coat,"$2,824",S,https://cdn-images.farfetch-contents.com/14/63/97/24/14639724_23018702_480.jpg,-0%,"$2,824"
,Fendi Pre-Owned,2000s mini Zucchino square-shaped handbag,"$2,862",One Size,https://cdn-images.farfetch-contents.com/16/90/04/28/16900428_33764066_480.jpg,-0%,"$2,862"
,Hermès,1989 pre-owned Lidi shoulder bag,"$6,636",One Size,https://cdn-images.farfetch-contents.com/16/84/44/83/16844483_33616935_480.jpg,-0%,"$6,636"
,Cartier,pre-owned 18kt yellow gold Ballerina Curve half diamond ring,"$2,549",One Size,https://cdn-images.farfetch-contents.com/17/61/91/95/17619195_36824113_480.jpg,-0%,"$2,549"
,Hermès,1970s pre-owned Ring shoulder bag,"$6,120",One Size,https://cdn-images.farfetch-contents.com/17/28/23/36/17282336_35540361_480.jpg,-0%,"$6,120"
,Hermès,pre-owned Constance 18 shoulder bag,"$16,165",One Size,https://cdn-images.farfetch-contents.com/17/28/84/40/17288440_35664038_480.jpg,-0%,"$16,165"
,Hermès,2000s pre-owned embossed buttons single-breasted blazer,"$1,342",M,https://cdn-images.farfetch-contents.com/17/03/74/51/17037451_34194607_480.jpg,-0%,"$1,342"
,Hermès,1992 pre-owned Kelly Séllier 32 bag,"$21,177",One Size,https://cdn-images.farfetch-contents.com/16/92/33/34/16923334_33863499_480.jpg,-0%,"$21,177"
,Hermès,pre-owned Constance compact wallet,"$4,153",One Size,https://cdn-images.farfetch-contents.com/17/28/84/48/17288448_35661755_480.jpg,-0%,"$4,153"
,Louis Vuitton,2017 pre-owned Limited Edition Chapman Brothers shoulder bag,"$5,651",One Size,https://cdn-images.farfetch-contents.com/16/54/75/20/16547520_32184338_480.jpg,-0%,"$5,651"
,Louis Vuitton,2006 pre-owned Pochette Tikal pouch,"$2,025",One Size,https://cdn-images.farfetch-contents.com/16/50/77/44/16507744_32567612_480.jpg,-0%,"$2,025"
,Versace Pre-Owned,2000s lace-up skirt suit,"$1,877",XS,https://cdn-images.farfetch-contents.com/16/54/14/97/16541497_32295047_480.jpg,-0%,"$1,877"
,Christian Dior,2000s pre-owned embroidered Saddle shoulder bag,"$4,734",One Size,https://cdn-images.farfetch-contents.com/17/38/40/45/17384045_36193123_480.jpg,-0%,"$4,734"
,Chanel Pre-Owned,1996 contrasting edge top and cardigan set,"$4,225",XL,https://cdn-images.farfetch-contents.com/16/71/52/29/16715229_33107112_480.jpg,-0%,"$4,225"
,Chanel Pre-Owned,1990s two-tone jumper,"$1,154",L,https://cdn-images.farfetch-contents.com/14/65/37/27/14653727_23278662_480.jpg,-0%,"$1,154"
,Chanel Pre-Owned,1994 CC dangling clip-on earrings,"$3,341",One Size,https://cdn-images.farfetch-contents.com/16/49/89/99/16498999_32566642_480.jpg,-0%,"$3,341"
,Chanel Pre-Owned,1994 CC logo brooch,"$2,475",One Size,https://cdn-images.farfetch-contents.com/16/65/75/30/16657530_32754794_480.jpg,-0%,"$2,475"
,Fendi Pre-Owned,1990s logo-patch round-neck sweatshirt,"$1,152",S,https://cdn-images.farfetch-contents.com/17/69/30/45/17693045_37195459_480.jpg,-0%,"$1,152"
,Hermès,pre-owned mini Kelly 20 2way bag,"$92,412",One Size,https://cdn-images.farfetch-contents.com/17/70/96/55/17709655_37524806_480.jpg,-0%,"$92,412"
,Goyard,2010 pre-owned monogram pattern leash,"$1,777",One Size,https://cdn-images.farfetch-contents.com/17/44/29/77/17442977_36252423_480.jpg,-0%,"$1,777"
,Hermès,2010s pre-owned small Constance clutch,"$6,223",One Size,https://cdn-images.farfetch-contents.com/17/58/99/48/17589948_36584731_480.jpg,-0%,"$6,223"
,Louis Vuitton,1995 pre-owned Keepall 45 holdall bag,"$1,282",One Size,https://cdn-images.farfetch-contents.com/17/33/43/50/17334350_35943902_480.jpg,-0%,"$1,282"
,Hermès,2000 pre-owned limited edition Kelly Doll mini bag,"$71,052",One Size,https://cdn-images.farfetch-contents.com/16/95/48/13/16954813_34211082_480.jpg,-0%,"$71,052"
,Louis Vuitton,2004 pre-owned Rivera MM handbag,"$4,227",One Size,https://cdn-images.farfetch-contents.com/16/53/11/33/16531133_32534510_480.jpg,-0%,"$4,227"
Exclusive,Louis Vuitton,x Chapman Brothers 2017 pre-owned Savane Voyage GM clutch bag,"$4,186",One Size,https://cdn-images.farfetch-contents.com/16/05/45/17/16054517_30034855_480.jpg,-0%,"$4,186"
,Chanel Pre-Owned,1997 CC diamond-quilted handbag,"$8,131",One Size,https://cdn-images.farfetch-contents.com/17/02/38/36/17023836_34996459_480.jpg,-0%,"$8,131"
,Chanel Pre-Owned,1990s dress and jacket set,"$3,461",L,https://cdn-images.farfetch-contents.com/17/14/06/09/17140609_34753903_480.jpg,-0%,"$3,461"
,Chanel Pre-Owned,2008 plunging neck knitted dress,"$2,439",XXS,https://cdn-images.farfetch-contents.com/16/96/40/23/16964023_33996544_480.jpg,-0%,"$2,439"
,Chanel Pre-Owned,1990s striped CC T-shirt,"$1,869",XL,https://cdn-images.farfetch-contents.com/17/59/72/42/17597242_36941393_480.jpg,-0%,"$1,869"
,Chanel Pre-Owned,1997 logo-lettering hairclip,"$2,268",One Size,https://cdn-images.farfetch-contents.com/16/70/60/68/16706068_32975425_480.jpg,-0%,"$2,268"
,Chanel Pre-Owned,1990s logo button sleeveless top,"$1,165",XL,https://cdn-images.farfetch-contents.com/17/47/31/45/17473145_36723478_480.jpg,-0%,"$1,165"
,Chanel Pre-Owned,2010s bouclé knee-length dress,"$1,906",XXXL,https://cdn-images.farfetch-contents.com/15/03/77/42/15037742_25161884_480.jpg,-0%,"$1,906"
,Chanel Pre-Owned,2000s CC sleeveless tops poncho,"$1,757",XXS,https://cdn-images.farfetch-contents.com/15/18/47/74/15184774_26293310_480.jpg,-0%,"$1,757"
,Chanel Pre-Owned,1996 cable-knit wool jumper,"$2,175",XL,https://cdn-images.farfetch-contents.com/15/56/38/79/15563879_27990806_480.jpg,-0%,"$2,175"
,Chanel Pre-Owned,1990s double-breasted knee-length coat,"$3,895",M,https://cdn-images.farfetch-contents.com/15/98/01/09/15980109_29825733_480.jpg,-0%,"$3,895"
,Chanel Pre-Owned,1995 embroidered interlocking CC jumper,"$1,322",L,https://cdn-images.farfetch-contents.com/14/09/40/16/14094016_18711381_480.jpg,-0%,"$1,322"
,Chanel Pre-Owned,1990s CC striped knitted top,"$1,709",L,https://cdn-images.farfetch-contents.com/15/97/49/27/15974927_29822488_480.jpg,-0%,"$1,709"
,Chanel Pre-Owned,1996 zip-up polo shirt,"$2,514",XL,https://cdn-images.farfetch-contents.com/14/54/93/55/14549355_22327032_480.jpg,-0%,"$2,514"
,Chanel Pre-Owned,2000s-2010s optic dotted print short dress,"$1,316",XXS,https://cdn-images.farfetch-contents.com/14/23/25/65/14232565_20221978_480.jpg,-0%,"$1,316"
,Chanel Pre-Owned,2006 tweed jacket,"$6,587",S,https://cdn-images.farfetch-contents.com/17/06/68/98/17066898_34280392_480.jpg,-0%,"$6,587"
,Chanel Pre-Owned,1990s mini Classic Flap shoulder bag,"$5,821",One Size,https://cdn-images.farfetch-contents.com/15/17/84/81/15178481_26267930_480.jpg,-0%,"$5,821"
,Burberry Pre-Owned,1990s House Check 2way holdall bag,"$1,145",One Size,https://cdn-images.farfetch-contents.com/17/38/24/13/17382413_36193088_480.jpg,-0%,"$1,145"
,Chanel Pre-Owned,2020 Flap 19 shoulder bag,"$6,762",One Size,https://cdn-images.farfetch-contents.com/17/86/42/06/17864206_37725526_480.jpg,-0%,"$6,762"
,Hermès,1969 pre-owned Piano handbag,"$4,026",One Size,https://cdn-images.farfetch-contents.com/16/50/96/06/16509606_32136557_480.jpg,-0%,"$4,026"
,Issey Miyake Pre-Owned,1980's Sports Line logo patch bomber,"$2,850",M,https://cdn-images.farfetch-contents.com/14/42/16/44/14421644_21295112_480.jpg,-0%,"$2,850"
,Hermès,2000s pre-owned bridle strap-print bikini set,$609,XS,https://cdn-images.farfetch-contents.com/17/71/54/33/17715433_37243030_480.jpg,-0%,$609
,Louis Vuitton,pre-owned monogram Deauville handbag,"$1,352",One Size,https://cdn-images.farfetch-contents.com/17/61/99/58/17619958_37897179_480.jpg,-0%,"$1,352"
,Rolex,"pre-owned Daytona ""Zenith"" 44mm","$92,736",One Size,https://cdn-images.farfetch-contents.com/17/47/54/80/17475480_36634682_480.jpg,-0%,"$92,736"
,Hermès,2020 pre-owned Birkin 30 bag,"$30,067",One Size,https://cdn-images.farfetch-contents.com/16/80/46/12/16804612_33481626_480.jpg,-0%,"$30,067"
,Chanel Pre-Owned,CC graphic print scarf,$523,One Size,https://cdn-images.farfetch-contents.com/15/54/29/75/15542975_27962044_480.jpg,-0%,$523
,Hermès,2018 pre-owned Constance reversible belt,"$1,904",M,https://cdn-images.farfetch-contents.com/17/56/38/86/17563886_36892294_480.jpg,-0%,"$1,904"
,Audemars Piguet,pre-owned Royal Oak 33mm,"$14,945",One Size,https://cdn-images.farfetch-contents.com/17/82/02/21/17820221_37599070_480.jpg,-0%,"$14,945"
,Yves Saint Laurent Pre-Owned,1970's wide lapels jacket,"$1,044",XS,https://cdn-images.farfetch-contents.com/13/24/58/90/13245890_14658213_480.jpg,-0%,"$1,044"
,Gucci Pre-Owned,2000s GG pattern mini bag,$781,One Size,https://cdn-images.farfetch-contents.com/16/27/46/72/16274672_31704640_480.jpg,-0%,$781
,Cartier,pre-owned Love 0.22kt diamond ring,"$3,961",One Size,https://cdn-images.farfetch-contents.com/17/26/78/58/17267858_35937923_480.jpg,-0%,"$3,961"
,Hermès,2020 pre-owned Micro Kelly Twilly bag charm,"$9,941",One Size,https://cdn-images.farfetch-contents.com/16/25/61/94/16256194_31076356_480.jpg,-0%,"$9,941"
Positively Conscious,Louis Vuitton,2000s pre-owned Pochette Accessoires Monogram handbag,"$1,749",One Size,https://cdn-images.farfetch-contents.com/13/63/99/33/13639933_16465759_480.jpg,-0%,"$1,749"
,Hermès,2010 pre-owned Birkin mini bag,"$38,301",One Size,https://cdn-images.farfetch-contents.com/17/31/06/21/17310621_35843041_480.jpg,-0%,"$38,301"
,Chanel Pre-Owned,2001 quilted CC tote bag,"$5,373",One Size,https://cdn-images.farfetch-contents.com/17/65/21/04/17652104_37496275_480.jpg,-0%,"$5,373"
,Christian Dior,2003 pre-owned Saddle belt bag,"$3,941",One Size,https://cdn-images.farfetch-contents.com/14/75/57/26/14755726_23868097_480.jpg,-0%,"$3,941"
,Chanel Pre-Owned,medium Double Flap shoulder bag,"$7,327",One Size,https://cdn-images.farfetch-contents.com/17/71/14/70/17711470_37835253_480.jpg,-0%,"$7,327"
,Christian Dior,2010s pre-owned Lady Dior mini tote bag,"$5,196",One Size,https://cdn-images.farfetch-contents.com/16/07/77/32/16077732_30820679_480.jpg,-0%,"$5,196"
,Louis Vuitton,2016 pre-owned Capucines MM 2way bag,"$6,717",One Size,https://cdn-images.farfetch-contents.com/17/35/23/75/17352375_35904018_480.jpg,-0%,"$6,717"
,Chanel Pre-Owned,1995 V-Stitch shoulder bag,"$7,397",One Size,https://cdn-images.farfetch-contents.com/16/25/46/18/16254618_31161062_480.jpg,-0%,"$7,397"
,Fendi Pre-Owned,1990s Zucca-print trousers,$677,XS,https://cdn-images.farfetch-contents.com/17/75/18/00/17751800_38458925_480.jpg,-0%,$677
,Hermès,2019 pre-owned Herbag 50 two-way bag,"$5,209",One Size,https://cdn-images.farfetch-contents.com/17/27/64/23/17276423_35624881_480.jpg,-0%,"$5,209"
